document_id,sha256,path,relative_path,filename,stem,extension,size_bytes,size_mb,created_at,modified_at,page_count,encrypted,pdf_version,title,author,subject,creator,producer,status,error
2c1173c60880065d,2c1173c60880065d8663411c274920e374275ea7c51a5601a9b15955c528d9a1,D:\baseia_v3\corpus\GDS_1217.pdf,GDS_1217.pdf,GDS_1217.pdf,GDS_1217,.pdf,781956,0.7457,2026-07-28T00:02:49.391747+00:00,2026-05-21T00:26:32+00:00,11.0,False,1.5,Microsoft Word - [GGH]-4874.docx,{CODIGO_TRABALHO},,Microsoft® Word 2013,Microsoft® Word 2013,ok,
2c1173c60880065d,2c1173c60880065d8663411c274920e374275ea7c51a5601a9b15955c528d9a1,D:\baseia_v3\corpus\SISTEMA BENCHMARK PARA TESTES DE FUNÇÕES BASEADAS NA TEORIA DE ONDAS VIAJANTES UMA CONTRIBUIÇÃO DO GRUPO ESPELHO B5.55 BRASIL.pdf,SISTEMA BENCHMARK PARA TESTES DE FUNÇÕES BASEADAS NA TEORIA DE ONDAS VIAJANTES UMA CONTRIBUIÇÃO DO GRUPO ESPELHO B5.55 BRASIL.pdf,SISTEMA BENCHMARK PARA TESTES DE FUNÇÕES BASEADAS NA TEORIA DE ONDAS VIAJANTES UMA CONTRIBUIÇÃO DO GRUPO ESPELHO B5.55 BRASIL.pdf,SISTEMA BENCHMARK PARA TESTES DE FUNÇÕES BASEADAS NA TEORIA DE ONDAS VIAJANTES UMA CONTRIBUIÇÃO DO GRUPO ESPELHO B5.55 BRASIL,.pdf,781956,0.7457,2026-07-28T00:01:24.670688+00:00,2026-05-21T00:26:32+00:00,11.0,False,1.5,Microsoft Word - [GGH]-4874.docx,{CODIGO_TRABALHO},,Microsoft® Word 2013,Microsoft® Word 2013,ok,
3218f8a246bab5c1,3218f8a246bab5c135d49f4755c6a8a20458c9df7008835783e6da264f36067d,D:\baseia_v3\corpus\GTM-25.pdf,GTM-25.pdf,GTM-25.pdf,GTM-25,.pdf,2818122,2.6876,2026-07-28T00:02:49.140360+00:00,2026-05-21T00:26:30+00:00,11.0,False,1.7,[GTM]-4719.docx,Eduarda Melo,,,Microsoft: Print To PDF,ok,
3218f8a246bab5c1,3218f8a246bab5c135d49f4755c6a8a20458c9df7008835783e6da264f36067d,D:\baseia_v3\corpus\SISTEMA DE MEDIÇÃO PARA SOLICITAÇÕES TRANSITÓRIAS EM TRANSFORMADORES DE CORRENTE PARA ALTA TENSÃO.pdf,SISTEMA DE MEDIÇÃO PARA SOLICITAÇÕES TRANSITÓRIAS EM TRANSFORMADORES DE CORRENTE PARA ALTA TENSÃO.pdf,SISTEMA DE MEDIÇÃO PARA SOLICITAÇÕES TRANSITÓRIAS EM TRANSFORMADORES DE CORRENTE PARA ALTA TENSÃO.pdf,SISTEMA DE MEDIÇÃO PARA SOLICITAÇÕES TRANSITÓRIAS EM TRANSFORMADORES DE CORRENTE PARA ALTA TENSÃO,.pdf,2818122,2.6876,2026-07-28T00:01:24.655617+00:00,2026-05-21T00:26:30+00:00,11.0,False,1.7,[GTM]-4719.docx,Eduarda Melo,,,Microsoft: Print To PDF,ok,
3882e238ceca90bc,3882e238ceca90bc34848bec80643c4cbce90e0c226ba001b9611ec6abb21d9c,D:\baseia_v3\corpus\Análise comparativa de diferentes estratégias de solução para contratação de energia no ambiente de contratação regulada.pdf,Análise comparativa de diferentes estratégias de solução para contratação de energia no ambiente de contratação regulada.pdf,Análise comparativa de diferentes estratégias de solução para contratação de energia no ambiente de contratação regulada.pdf,Análise comparativa de diferentes estratégias de solução para contratação de energia no ambiente de contratação regulada,.pdf,12958994,12.3587,2026-07-28T00:00:16.741007+00:00,2025-04-18T13:43:10+00:00,105.0,False,1.7,DissertaÃ§Ã£o Bruno VersÃ£o final.pdf,LABPLAN_27515,,,Microsoft: Print To PDF,ok,
3882e238ceca90bc,3882e238ceca90bc34848bec80643c4cbce90e0c226ba001b9611ec6abb21d9c,D:\baseia_v3\corpus\livro_energia_eletrica.pdf,livro_energia_eletrica.pdf,livro_energia_eletrica.pdf,livro_energia_eletrica,.pdf,12958994,12.3587,2026-07-27T23:59:28.989271+00:00,2025-04-18T13:43:10+00:00,105.0,False,1.7,DissertaÃ§Ã£o Bruno VersÃ£o final.pdf,LABPLAN_27515,,,Microsoft: Print To PDF,ok,
3a36beaf0e10632d,3a36beaf0e10632db44168c8e0aae396fa71d6b107efd7799ce60d61c4fe757f,D:\baseia_v3\corpus\Experiência inédita de Furnas no estudo e aplicação de para-raios de óxido de zinco (ZnO) em linhas de da LT provocados por descargas atmosféricas.pdf,Experiência inédita de Furnas no estudo e aplicação de para-raios de óxido de zinco (ZnO) em linhas de da LT provocados por descargas atmosféricas.pdf,Experiência inédita de Furnas no estudo e aplicação de para-raios de óxido de zinco (ZnO) em linhas de da LT provocados por descargas atmosféricas.pdf,Experiência inédita de Furnas no estudo e aplicação de para-raios de óxido de zinco (ZnO) em linhas de da LT provocados por descargas atmosféricas,.pdf,1857962,1.7719,2026-07-28T00:01:24.651617+00:00,2026-05-21T00:26:22+00:00,12.0,False,1.7,[GLT]-3985.docx,Eduarda Melo,,,Microsoft: Print To PDF,ok,
3a36beaf0e10632d,3a36beaf0e10632db44168c8e0aae396fa71d6b107efd7799ce60d61c4fe757f,D:\baseia_v3\corpus\GLT-33.pdf,GLT-33.pdf,GLT-33.pdf,GLT-33,.pdf,1857962,1.7719,2026-07-28T00:02:48.582183+00:00,2026-05-21T00:26:22+00:00,12.0,False,1.7,[GLT]-3985.docx,Eduarda Melo,,,Microsoft: Print To PDF,ok,
3ac0fb20ad442bfd,3ac0fb20ad442bfd44b11e2a8c97305acf497de2629409bc2b37df310b1f7192,"D:\baseia_v3\corpus\Machine Learning Applications Using Python - Cases Studies from Healthcare, Retail, and Finance by Puneet Mathur (z-lib.org).pdf","Machine Learning Applications Using Python - Cases Studies from Healthcare, Retail, and Finance by Puneet Mathur (z-lib.org).pdf","Machine Learning Applications Using Python - Cases Studies from Healthcare, Retail, and Finance by Puneet Mathur (z-lib.org).pdf","Machine Learning Applications Using Python - Cases Studies from Healthcare, Retail, and Finance by Puneet Mathur (z-lib.org)",.pdf,7273977,6.937,2026-07-28T00:02:00.529050+00:00,2026-06-30T14:03:33.549634+00:00,384.0,False,1.4,,,,,Adobe PDF Library 10.0.1,ok,
3ac0fb20ad442bfd,3ac0fb20ad442bfd44b11e2a8c97305acf497de2629409bc2b37df310b1f7192,D:\baseia_v3\corpus\Machine_Learning_Applications_Usin(z-lib.org).pdf,Machine_Learning_Applications_Usin(z-lib.org).pdf,Machine_Learning_Applications_Usin(z-lib.org).pdf,Machine_Learning_Applications_Usin(z-lib.org),.pdf,7273977,6.937,2026-07-28T00:02:00.600050+00:00,2026-06-30T14:03:34.391073+00:00,384.0,False,1.4,,,,,Adobe PDF Library 10.0.1,ok,
3e757b1623eec064,3e757b1623eec06444edf2590be2ad120f8fb8fa9ed8367bb712e51ccc7bd442,D:\baseia_v3\corpus\GPC_0579.pdf,GPC_0579.pdf,GPC_0579.pdf,GPC_0579,.pdf,877357,0.8367,2026-07-28T00:02:50.812489+00:00,2026-05-22T20:43:58+00:00,10.0,False,1.7,Microsoft Word - GPC-579.docx,Gabriel Magalhaes,,,Microsoft: Print To PDF,ok,
3e757b1623eec064,3e757b1623eec06444edf2590be2ad120f8fb8fa9ed8367bb712e51ccc7bd442,D:\baseia_v3\corpus\POTÊNCIA - GPC.pdf,POTÊNCIA - GPC.pdf,POTÊNCIA - GPC.pdf,POTÊNCIA - GPC,.pdf,877357,0.8367,2026-07-28T00:01:24.705893+00:00,2026-05-21T00:36:06+00:00,10.0,False,1.7,Microsoft Word - GPC-579.docx,Gabriel Magalhaes,,,Microsoft: Print To PDF,ok,
403d83d625362987,403d83d625362987cc0d9a45db4a55e282f3cc7c1f52e4dfdcdb18c48a3b7e28,D:\baseia_v3\corpus\Data Science from Scratch First Principles with Python by Joel Grus (z-lib.org).pdf,Data Science from Scratch First Principles with Python by Joel Grus (z-lib.org).pdf,Data Science from Scratch First Principles with Python by Joel Grus (z-lib.org).pdf,Data Science from Scratch First Principles with Python by Joel Grus (z-lib.org),.pdf,5267206,5.0232,2026-07-28T00:02:00.102158+00:00,2026-06-30T14:03:29.382799+00:00,330.0,False,1.6,Data Science from Scratch,Joel Grus,,AH CSS Formatter V6.2 MR4 for Linux64 : 6.2.6.18551 (2014/09/24 15:00JST),Antenna House PDF Output Library 6.2.609 (Linux64),ok,
403d83d625362987,403d83d625362987cc0d9a45db4a55e282f3cc7c1f52e4dfdcdb18c48a3b7e28,D:\baseia_v3\corpus\Data_Science_from_Scratch.pdf,Data_Science_from_Scratch.pdf,Data_Science_from_Scratch.pdf,Data_Science_from_Scratch,.pdf,5267206,5.0232,2026-07-28T00:02:00.137677+00:00,2026-06-30T14:03:30.349502+00:00,330.0,False,1.6,Data Science from Scratch,Joel Grus,,AH CSS Formatter V6.2 MR4 for Linux64 : 6.2.6.18551 (2014/09/24 15:00JST),Antenna House PDF Output Library 6.2.609 (Linux64),ok,
42ff4c52cd6967e4,42ff4c52cd6967e4b61043d0ad611ebbcf9431a88010fbc99ec26d82df121eb6,D:\baseia_v3\corpus\Aperfeiçoamento da Modelagem de Parques Eólicos para Estudos Elétricos com Base em Interações com Fabricantes e em Normas Internacionais.pdf,Aperfeiçoamento da Modelagem de Parques Eólicos para Estudos Elétricos com Base em Interações com Fabricantes e em Normas Internacionais.pdf,Aperfeiçoamento da Modelagem de Parques Eólicos para Estudos Elétricos com Base em Interações com Fabricantes e em Normas Internacionais.pdf,Aperfeiçoamento da Modelagem de Parques Eólicos para Estudos Elétricos com Base em Interações com Fabricantes e em Normas Internacionais,.pdf,689129,0.6572,2026-07-28T00:01:24.647618+00:00,2026-05-21T00:26:18+00:00,9.0,False,1.3,[GDS]-4339 (1),,,,,ok,
42ff4c52cd6967e4,42ff4c52cd6967e4b61043d0ad611ebbcf9431a88010fbc99ec26d82df121eb6,D:\baseia_v3\corpus\GDS-27.pdf,GDS-27.pdf,GDS-27.pdf,GDS-27,.pdf,689129,0.6572,2026-07-28T00:02:48.214638+00:00,2026-05-21T00:26:18+00:00,9.0,False,1.3,[GDS]-4339 (1),,,,,ok,
51147e7c3d1671b8,51147e7c3d1671b8ab107849aaa4b068305bce74fee3cdc34f29dc5b4e48460c,D:\baseia_v3\corpus\E ESTUDO DE SUBESTAÇÕES E EQUIPAMENTO DE ALTA TENSÃO - GSE ESTATÍSTICA DE TAXA DE FALHAS DE TRANSFORMADORES DE INSTRUMENTO NO SISTEMA ELÉTRICO BRASILE.pdf,E ESTUDO DE SUBESTAÇÕES E EQUIPAMENTO DE ALTA TENSÃO - GSE ESTATÍSTICA DE TAXA DE FALHAS DE TRANSFORMADORES DE INSTRUMENTO NO SISTEMA ELÉTRICO BRASILE.pdf,E ESTUDO DE SUBESTAÇÕES E EQUIPAMENTO DE ALTA TENSÃO - GSE ESTATÍSTICA DE TAXA DE FALHAS DE TRANSFORMADORES DE INSTRUMENTO NO SISTEMA ELÉTRICO BRASILE.pdf,E ESTUDO DE SUBESTAÇÕES E EQUIPAMENTO DE ALTA TENSÃO - GSE ESTATÍSTICA DE TAXA DE FALHAS DE TRANSFORMADORES DE INSTRUMENTO NO SISTEMA ELÉTRICO BRASILE,.pdf,3456974,3.2968,2026-07-28T00:01:24.637618+00:00,2026-05-21T00:26:04+00:00,9.0,False,1.4,GSE 2,10338,,PDFCreator Version 1.0.2,GPL Ghostscript 8.70,ok,
51147e7c3d1671b8,51147e7c3d1671b8ab107849aaa4b068305bce74fee3cdc34f29dc5b4e48460c,D:\baseia_v3\corpus\GSE 2.pdf,GSE 2.pdf,GSE 2.pdf,GSE 2,.pdf,3456974,3.2968,2026-07-28T00:02:46.974645+00:00,2026-05-21T00:26:04+00:00,9.0,False,1.4,GSE 2,10338,,PDFCreator Version 1.0.2,GPL Ghostscript 8.70,ok,
51b13a27ac94b3c7,51b13a27ac94b3c7a7657c29482d09580826cc994d58305d63d911d6f58954a2,D:\baseia_v3\corpus\ESTUDO DE CASO DO USO DO MODELO PROPHET PARA A PREVISÃO DO CONSUMO ELÉTRICO USANDO DADOS REAIS DE CONSUMO.pdf,ESTUDO DE CASO DO USO DO MODELO PROPHET PARA A PREVISÃO DO CONSUMO ELÉTRICO USANDO DADOS REAIS DE CONSUMO.pdf,ESTUDO DE CASO DO USO DO MODELO PROPHET PARA A PREVISÃO DO CONSUMO ELÉTRICO USANDO DADOS REAIS DE CONSUMO.pdf,ESTUDO DE CASO DO USO DO MODELO PROPHET PARA A PREVISÃO DO CONSUMO ELÉTRICO USANDO DADOS REAIS DE CONSUMO,.pdf,1304156,1.2437,2026-07-28T00:01:24.677688+00:00,2026-05-21T00:26:36+00:00,9.0,False,1.7,Microsoft Word - GTL-1303.docx,magluz,,,Microsoft: Print To PDF,ok,
51b13a27ac94b3c7,51b13a27ac94b3c7a7657c29482d09580826cc994d58305d63d911d6f58954a2,D:\baseia_v3\corpus\GTL_1303.pdf,GTL_1303.pdf,GTL_1303.pdf,GTL_1303,.pdf,1304156,1.2437,2026-07-28T00:02:50.026385+00:00,2026-05-21T00:26:36+00:00,9.0,False,1.7,Microsoft Word - GTL-1303.docx,magluz,,,Microsoft: Print To PDF,ok,
51dd97f84f2e42e0,51dd97f84f2e42e0d72ffb83965820d1c968d3a427ba03ab1411125f088385b5,D:\baseia_v3\corpus\Machine Learning with Python Cookbook Practical Solutions from Preprocessing to Deep Learning by Chris Albon (z-lib.org).pdf,Machine Learning with Python Cookbook Practical Solutions from Preprocessing to Deep Learning by Chris Albon (z-lib.org).pdf,Machine Learning with Python Cookbook Practical Solutions from Preprocessing to Deep Learning by Chris Albon (z-lib.org).pdf,Machine Learning with Python Cookbook Practical Solutions from Preprocessing to Deep Learning by Chris Albon (z-lib.org),.pdf,4814194,4.5912,2026-07-28T00:02:00.587050+00:00,2026-06-30T14:03:34.257740+00:00,366.0,False,1.5,Machine Learning with Python Cookbook : Practical Solutions From Preprocessing to Deep Learning,Chris Albon,,(Foxit Advanced PDF Editor),,ok,
51dd97f84f2e42e0,51dd97f84f2e42e0d72ffb83965820d1c968d3a427ba03ab1411125f088385b5,D:\baseia_v3\corpus\Machine_Learning_with_Python_Cookbook.pdf,Machine_Learning_with_Python_Cookbook.pdf,Machine_Learning_with_Python_Cookbook.pdf,Machine_Learning_with_Python_Cookbook,.pdf,4814194,4.5912,2026-07-28T00:02:00.627050+00:00,2026-06-30T14:03:34.485777+00:00,366.0,False,1.5,Machine Learning with Python Cookbook : Practical Solutions From Preprocessing to Deep Learning,Chris Albon,,(Foxit Advanced PDF Editor),,ok,
549278f5f158d4c6,549278f5f158d4c685f85a33fcdca3b5da2e39efaf6e616cfc61ee7cabdd1b7b,D:\baseia_v3\corpus\ESTIMAÇÃO DE PONTOS DE CONEXÃO PARA NOVAS SOLUÇÕES DE TRANSMISSÃO NO CONTEXTO DO PLANEJAMENTO DA EXPANSÃO CONSIDERANDO INCERTEZAS.pdf,ESTIMAÇÃO DE PONTOS DE CONEXÃO PARA NOVAS SOLUÇÕES DE TRANSMISSÃO NO CONTEXTO DO PLANEJAMENTO DA EXPANSÃO CONSIDERANDO INCERTEZAS.pdf,ESTIMAÇÃO DE PONTOS DE CONEXÃO PARA NOVAS SOLUÇÕES DE TRANSMISSÃO NO CONTEXTO DO PLANEJAMENTO DA EXPANSÃO CONSIDERANDO INCERTEZAS.pdf,ESTIMAÇÃO DE PONTOS DE CONEXÃO PARA NOVAS SOLUÇÕES DE TRANSMISSÃO NO CONTEXTO DO PLANEJAMENTO DA EXPANSÃO CONSIDERANDO INCERTEZAS,.pdf,595619,0.568,2026-07-28T00:01:24.676688+00:00,2026-05-21T00:26:36+00:00,9.0,False,1.5,Microsoft Word - [GGH]-4874.docx,{CODIGO_TRABALHO},,Microsoft® Word 2013,Microsoft® Word 2013,ok,
549278f5f158d4c6,549278f5f158d4c685f85a33fcdca3b5da2e39efaf6e616cfc61ee7cabdd1b7b,D:\baseia_v3\corpus\GPL_0931.pdf,GPL_0931.pdf,GPL_0931.pdf,GPL_0931,.pdf,595619,0.568,2026-07-28T00:02:49.892686+00:00,2026-05-21T00:26:36+00:00,9.0,False,1.5,Microsoft Word - [GGH]-4874.docx,{CODIGO_TRABALHO},,Microsoft® Word 2013,Microsoft® Word 2013,ok,
55fd79871b17a85f,55fd79871b17a85f0853dde2acf61354cb47962cd3a87fa5317f79b63d520025,D:\baseia_v3\corpus\Cadeia_de_Markov.PDF,Cadeia_de_Markov.PDF,Cadeia_de_Markov.PDF,Cadeia_de_Markov,.pdf,565282,0.5391,2026-07-28T00:00:16.751541+00:00,2026-01-29T20:13:10+00:00,6.0,False,1.4,Microsoft Word - EEM11_Paper_Duthaler_Finger.doc,u2076,,Adobe Acrobat Pro 9.0.0,Acrobat Distiller 9.0.0 (Windows),ok,
55fd79871b17a85f,55fd79871b17a85f0853dde2acf61354cb47962cd3a87fa5317f79b63d520025,D:\baseia_v3\corpus\The-short-term-electricity-prices-forecasting-using-Markov-chains.pdf,The-short-term-electricity-prices-forecasting-using-Markov-chains.pdf,The-short-term-electricity-prices-forecasting-using-Markov-chains.pdf,The-short-term-electricity-prices-forecasting-using-Markov-chains,.pdf,565282,0.5391,2026-07-28T00:00:16.793798+00:00,2026-04-21T06:16:08.875450+00:00,6.0,False,1.4,Microsoft Word - EEM11_Paper_Duthaler_Finger.doc,u2076,,Adobe Acrobat Pro 9.0.0,Acrobat Distiller 9.0.0 (Windows),ok,
65006a4f2d54c78e,65006a4f2d54c78e33e2dd7221376c19eb3f3e6025e585d2cf83c71db502619a,"D:\baseia_v3\corpus\ANÁLISE DE ESPECIFICAÇÃO, DESEMPENHO E DO CUSTO DO CICLO DE VIDA DE DISJUNTORES UTILIZADOS NO SISTEMA ELÉTRICO DE POTÊNCIA – SEP, CONSIDERANDO DIFEREN.pdf","ANÁLISE DE ESPECIFICAÇÃO, DESEMPENHO E DO CUSTO DO CICLO DE VIDA DE DISJUNTORES UTILIZADOS NO SISTEMA ELÉTRICO DE POTÊNCIA – SEP, CONSIDERANDO DIFEREN.pdf","ANÁLISE DE ESPECIFICAÇÃO, DESEMPENHO E DO CUSTO DO CICLO DE VIDA DE DISJUNTORES UTILIZADOS NO SISTEMA ELÉTRICO DE POTÊNCIA – SEP, CONSIDERANDO DIFEREN.pdf","ANÁLISE DE ESPECIFICAÇÃO, DESEMPENHO E DO CUSTO DO CICLO DE VIDA DE DISJUNTORES UTILIZADOS NO SISTEMA ELÉTRICO DE POTÊNCIA – SEP, CONSIDERANDO DIFEREN",.pdf,600910,0.5731,2026-07-28T00:01:24.643617+00:00,2026-05-21T00:26:12+00:00,9.0,False,1.5,Fsdaçfjsdaçlfjdsaçlkf,Administrador,,Microsoft® Word 2013,Microsoft® Word 2013,ok,
65006a4f2d54c78e,65006a4f2d54c78e33e2dd7221376c19eb3f3e6025e585d2cf83c71db502619a,D:\baseia_v3\corpus\GMI04.pdf,GMI04.pdf,GMI04.pdf,GMI04,.pdf,600910,0.5731,2026-07-28T00:02:47.548477+00:00,2026-05-21T00:26:12+00:00,9.0,False,1.5,Fsdaçfjsdaçlfjdsaçlkf,Administrador,,Microsoft® Word 2013,Microsoft® Word 2013,ok,
68ab300db1b26b13,68ab300db1b26b13fbd9b7863578aae16e364a86fb28968044c7855b3d46caf4,D:\baseia_v3\corpus\FERRAMENTA PARA ANÁLISE DA TRANSFERÊNCIA DE CARGA SEM INTERRUPÇÃO ENTRE CIRCUITOS ATRAVÉS DE CHAVE SECCIONADORA.pdf,FERRAMENTA PARA ANÁLISE DA TRANSFERÊNCIA DE CARGA SEM INTERRUPÇÃO ENTRE CIRCUITOS ATRAVÉS DE CHAVE SECCIONADORA.pdf,FERRAMENTA PARA ANÁLISE DA TRANSFERÊNCIA DE CARGA SEM INTERRUPÇÃO ENTRE CIRCUITOS ATRAVÉS DE CHAVE SECCIONADORA.pdf,FERRAMENTA PARA ANÁLISE DA TRANSFERÊNCIA DE CARGA SEM INTERRUPÇÃO ENTRE CIRCUITOS ATRAVÉS DE CHAVE SECCIONADORA,.pdf,122586,0.1169,2026-07-28T00:01:24.575618+00:00,2026-05-21T00:25:36+00:00,5.0,False,1.4,GOP  6,SONY,,PDFCreator Version 1.2.3,GPL Ghostscript 9.04,ok,
68ab300db1b26b13,68ab300db1b26b13fbd9b7863578aae16e364a86fb28968044c7855b3d46caf4,D:\baseia_v3\corpus\GOP  6.pdf,GOP  6.pdf,GOP  6.pdf,GOP  6,.pdf,122586,0.1169,2026-07-28T00:02:45.680492+00:00,2026-05-21T00:25:36+00:00,5.0,False,1.4,GOP  6,SONY,,PDFCreator Version 1.2.3,GPL Ghostscript 9.04,ok,
695d88a4a205fe3b,695d88a4a205fe3be92bbd754080859d726f61c2b559a9f9a6ca5e2ed8261a2c,D:\baseia_v3\corpus\GAT_1098.pdf,GAT_1098.pdf,GAT_1098.pdf,GAT_1098,.pdf,1932576,1.843,2026-07-28T00:02:49.201411+00:00,2026-05-21T00:26:30+00:00,10.0,False,1.7,Microsoft Word - GAT-1098.docx,magluz,,,Microsoft: Print To PDF,ok,
695d88a4a205fe3b,695d88a4a205fe3be92bbd754080859d726f61c2b559a9f9a6ca5e2ed8261a2c,D:\baseia_v3\corpus\REPRESENTAÇÃO DE TRANSMISSÃO EM CORRENTE CONTÍNUA UTILIZANDO CONVERSORES FONTE DE TENSÃO EM ESTUDOS DE ESTABILIDADE ELETROMECÂNICA.pdf,REPRESENTAÇÃO DE TRANSMISSÃO EM CORRENTE CONTÍNUA UTILIZANDO CONVERSORES FONTE DE TENSÃO EM ESTUDOS DE ESTABILIDADE ELETROMECÂNICA.pdf,REPRESENTAÇÃO DE TRANSMISSÃO EM CORRENTE CONTÍNUA UTILIZANDO CONVERSORES FONTE DE TENSÃO EM ESTUDOS DE ESTABILIDADE ELETROMECÂNICA.pdf,REPRESENTAÇÃO DE TRANSMISSÃO EM CORRENTE CONTÍNUA UTILIZANDO CONVERSORES FONTE DE TENSÃO EM ESTUDOS DE ESTABILIDADE ELETROMECÂNICA,.pdf,1932576,1.843,2026-07-28T00:01:24.658617+00:00,2026-05-21T00:26:30+00:00,10.0,False,1.7,Microsoft Word - GAT-1098.docx,magluz,,,Microsoft: Print To PDF,ok,
6b21adde150c6e91,6b21adde150c6e91af5dd9e6b24e145e8ed0cd3665cc9137eb4bfaf47ae812f6,D:\baseia_v3\corpus\ANÁLISE PROBABILÍSTICA DE EMISSÕES DE GASES DE EFEITO ESTUFA DEVIDO A GERAÇÃO.pdf,ANÁLISE PROBABILÍSTICA DE EMISSÕES DE GASES DE EFEITO ESTUFA DEVIDO A GERAÇÃO.pdf,ANÁLISE PROBABILÍSTICA DE EMISSÕES DE GASES DE EFEITO ESTUFA DEVIDO A GERAÇÃO.pdf,ANÁLISE PROBABILÍSTICA DE EMISSÕES DE GASES DE EFEITO ESTUFA DEVIDO A GERAÇÃO,.pdf,1012880,0.966,2026-07-28T00:01:24.700888+00:00,2026-05-21T00:36:06+00:00,8.0,False,1.7,Microsoft Word - GMA-993.docx,Gabriel Magalhaes,,,Microsoft: Print To PDF,ok,
6b21adde150c6e91,6b21adde150c6e91af5dd9e6b24e145e8ed0cd3665cc9137eb4bfaf47ae812f6,D:\baseia_v3\corpus\GMA_0993.pdf,GMA_0993.pdf,GMA_0993.pdf,GMA_0993,.pdf,1012880,0.966,2026-07-28T00:02:50.707244+00:00,2026-05-22T20:43:58+00:00,8.0,False,1.7,Microsoft Word - GMA-993.docx,Gabriel Magalhaes,,,Microsoft: Print To PDF,ok,
6bc857ce30f17a49,6bc857ce30f17a4982ad5a5e1b62bfdf994fcfa07999071e92a340939df3c4a8,D:\baseia_v3\corpus\ELÉTRICOS - GTL.pdf,ELÉTRICOS - GTL.pdf,ELÉTRICOS - GTL.pdf,ELÉTRICOS - GTL,.pdf,895750,0.8543,2026-07-28T00:01:24.710885+00:00,2026-05-21T00:36:06+00:00,7.0,False,1.7,Microsoft Word - GTL-411.docx,Gabriel Magalhaes,,,Microsoft: Print To PDF,ok,
6bc857ce30f17a49,6bc857ce30f17a4982ad5a5e1b62bfdf994fcfa07999071e92a340939df3c4a8,D:\baseia_v3\corpus\GTL_0411.pdf,GTL_0411.pdf,GTL_0411.pdf,GTL_0411,.pdf,895750,0.8543,2026-07-28T00:02:50.993613+00:00,2026-05-22T20:43:58+00:00,7.0,False,1.7,Microsoft Word - GTL-411.docx,Gabriel Magalhaes,,,Microsoft: Print To PDF,ok,
6eb680ccc2de2053,6eb680ccc2de2053730be2f1a47783dd50bf73b9b89deddb48603cea915ba37d,D:\baseia_v3\corpus\GMA_0502.pdf,GMA_0502.pdf,GMA_0502.pdf,GMA_0502,.pdf,605840,0.5778,2026-07-28T00:02:49.640517+00:00,2026-05-21T00:26:34+00:00,10.0,False,1.7,Microsoft Word - GMA-502.docx,magluz,,,Microsoft: Print To PDF,ok,
6eb680ccc2de2053,6eb680ccc2de2053730be2f1a47783dd50bf73b9b89deddb48603cea915ba37d,D:\baseia_v3\corpus\METODOLOGIA PARA DIAGNÓSTICO E MONITORAMENTO DO DESENVOLVIMENTO SOCIOECONÔMICO DE REASSENTAMENTOS DECORRENTES DE EMPREENDIMENTOS HIDRELÉTRICOS.pdf,METODOLOGIA PARA DIAGNÓSTICO E MONITORAMENTO DO DESENVOLVIMENTO SOCIOECONÔMICO DE REASSENTAMENTOS DECORRENTES DE EMPREENDIMENTOS HIDRELÉTRICOS.pdf,METODOLOGIA PARA DIAGNÓSTICO E MONITORAMENTO DO DESENVOLVIMENTO SOCIOECONÔMICO DE REASSENTAMENTOS DECORRENTES DE EMPREENDIMENTOS HIDRELÉTRICOS.pdf,METODOLOGIA PARA DIAGNÓSTICO E MONITORAMENTO DO DESENVOLVIMENTO SOCIOECONÔMICO DE REASSENTAMENTOS DECORRENTES DE EMPREENDIMENTOS HIDRELÉTRICOS,.pdf,605840,0.5778,2026-07-28T00:01:24.672688+00:00,2026-05-21T00:26:34+00:00,10.0,False,1.7,Microsoft Word - GMA-502.docx,magluz,,,Microsoft: Print To PDF,ok,
822e3c1bd890f0a4,822e3c1bd890f0a4a6eed4f9c0ae89156652b1c67a50d84a927bd402a65220e4,D:\baseia_v3\corpus\GPL-12.pdf,GPL-12.pdf,GPL-12.pdf,GPL-12,.pdf,1438501,1.3719,2026-07-28T00:02:48.860764+00:00,2026-05-21T00:26:26+00:00,11.0,False,1.7,[GPL]-4282.docx,Eduarda Melo,,,Microsoft: Print To PDF,ok,
822e3c1bd890f0a4,822e3c1bd890f0a4a6eed4f9c0ae89156652b1c67a50d84a927bd402a65220e4,D:\baseia_v3\corpus\USINAS HIDRELÉTRICAS REVERSÍVEIS NO CONTEXTO DO SISTEMA ELÉTRICO BRASILEIRO.pdf,USINAS HIDRELÉTRICAS REVERSÍVEIS NO CONTEXTO DO SISTEMA ELÉTRICO BRASILEIRO.pdf,USINAS HIDRELÉTRICAS REVERSÍVEIS NO CONTEXTO DO SISTEMA ELÉTRICO BRASILEIRO.pdf,USINAS HIDRELÉTRICAS REVERSÍVEIS NO CONTEXTO DO SISTEMA ELÉTRICO BRASILEIRO,.pdf,1438501,1.3719,2026-07-28T00:01:24.653618+00:00,2026-05-21T00:26:26+00:00,11.0,False,1.7,[GPL]-4282.docx,Eduarda Melo,,,Microsoft: Print To PDF,ok,
